,water_depth,latitude,longitude,distance_to_shore,timezone,jurisdiction
479,1691.6539,31.5869,-118.4,134451.64,-8,Federal
480,3950.0076,31.5878,-121.214,240508.95,-8,Federal
481,4021.1565,31.598,-121.373,249643.95,-8,Federal
482,4076.4973,31.6002,-121.475,256101.83,-8,Federal
483,842.1519,31.5895,-118.903,141467.84,-8,Federal
484,4078.1775,31.6014,-120.488,201326.11,-8,Federal
485,3801.2393,31.6075,-120.978,224892.47,-8,Federal
486,2202.1897,31.6137,-119.32,156094.83,-8,Federal
487,3812.382,31.6133,-121.16,235047.64,-8,Federal
488,3703.1038,31.6079,-119.935,183236.77,-8,Federal
489,4012.7441,31.6135,-121.385,249153.31,-8,Federal
490,1092.7806,31.6022,-119.057,145439.98,-8,Federal
491,1803.8665,31.6181,-119.23,151290.02,-8,Federal
492,3975.2646,31.6121,-120.217,190361.98,-8,Federal
493,3721.5127,31.6118,-120.014,184635.12,-8,Federal
494,1675.0837,31.6207,-119.185,148970.17,-8,Federal
495,1463.0936,31.6123,-119.016,142869.52,-8,Federal
496,3685.2607,31.6253,-119.441,161452.31,-8,Federal
497,3960.8896,31.6269,-121.295,242303.58,-8,Federal
498,2162.8542,31.6146,-119.297,154857.92,-8,Federal
499,3767.197,31.6153,-119.768,179529.17,-8,Federal
500,3667.7566,31.6095,-119.812,180806.56,-8,Federal
501,2186.572,31.6178,-118.479,131096.28,-8,Federal
502,3994.4846,31.6228,-120.152,187292.44,-8,Federal
503,2393.6738,31.6243,-118.574,131022.74,-8,Federal
504,4081.2527,31.6159,-120.503,200509.73,-8,Federal
505,3719.0903,31.6263,-120.028,183438.5,-8,Federal
506,1795.1888,31.6168,-119.253,152504.03,-8,Federal
507,2393.6738,31.6243,-118.574,131022.74,-8,Federal
508,3774.7178,31.627,-121.071,228539.9,-8,Federal
509,2042.5519,31.6358,-118.441,129013.93,-8,Federal
510,2299.8289,31.6205,-118.676,132804.44,-8,Federal
511,1710.3545,31.63,-119.023,141322.84,-8,Federal
512,2093.2915,31.622,-118.725,133537.62,-8,Federal
513,3972.263,31.6313,-120.721,209054.19,-8,Federal
514,3707.8367,31.623,-119.702,177150.7,-8,Federal
515,3680.577,31.6371,-119.541,166155.36,-8,Federal
516,4002.3386,31.6264,-120.13,186272.89,-8,Federal
517,3797.1572,31.6353,-121.127,231170.86,-8,Federal
518,3727.885,31.6362,-120.903,218140.3,-8,Federal
