,water_depth,latitude,longitude,distance_to_shore,timezone,jurisdiction
528,4251.0737,39.1285,-126.767,241444.03,-8,Federal
529,3715.2705,39.1452,-125.791,171031.77,-8,Federal
530,121.8442,39.1429,-123.893,11995.31,-8,Federal
531,4094.9915,39.1462,-126.247,203426.64,-8,Federal
532,2140.233,39.1484,-124.314,46432.668,-8,Federal
533,4174.5996,39.1472,-126.421,215416.03,-8,Federal
534,3320.6165,39.1425,-124.582,68955.92,-8,Federal
535,4259.7026,39.1544,-126.656,231797.3,-8,Federal
536,3294.286,39.1398,-125.334,132140.81,-8,Federal
537,3619.228,39.152,-125.655,159289.95,-8,Federal
538,3827.8386,39.1472,-125.88,178619.27,-8,Federal
539,3261.904,39.1585,-125.337,132030.84,-8,Federal
540,4037.8054,39.1473,-126.173,198341.53,-8,Federal
541,3096.6553,39.1478,-124.438,56728.69,-8,Federal
542,4176.4644,39.1649,-126.433,215128.25,-8,Federal
543,3309.805,39.1459,-125.356,133889.72,-8,Federal
544,4269.2637,39.1623,-126.818,243252.08,-8,Federal
545,3112.8635,39.1648,-125.192,119566.664,-8,Federal
546,3216.9658,39.1618,-124.67,75657.734,-8,Federal
547,121.7434,39.1698,-123.889,10509.639,-8,Federal
548,3381.1438,39.1695,-125.466,142846.83,-8,Federal
549,4270.5645,39.1788,-126.622,227863.36,-8,Federal
550,3229.3147,39.1673,-125.297,128459.34,-8,Federal
551,3798.3633,39.1665,-125.873,177739.25,-8,Federal
552,618.8801,39.1805,-124.057,24430.963,-8,Federal
553,4143.1025,39.1847,-126.321,205969.78,-8,Federal
554,3174.1938,39.1795,-124.675,75552.99,-8,Federal
555,4219.561,39.1856,-126.575,224035.56,-8,Federal
556,3292.1465,39.1795,-125.404,137384.28,-8,Federal
557,401.6124,39.1848,-123.995,19124.826,-8,Federal
558,1265.2126,39.1746,-124.219,37724.74,-8,Federal
559,995.9924,39.1775,-124.161,32873.027,-8,Federal
560,3425.699,39.1765,-125.089,110576.85,-8,Federal
561,1039.022,39.1951,-124.166,32677.328,-8,Federal
562,3986.0496,39.1998,-126.233,198853.83,-8,Federal
563,3034.6606,39.1999,-124.844,89294.21,-8,Federal
564,3151.088,39.187,-125.218,121370.74,-8,Federal
565,3327.6013,39.1958,-125.118,112685.08,-8,Federal
566,3327.6013,39.1958,-125.118,112685.08,-8,Federal
567,4012.954,39.2026,-126.137,192081.78,-8,Federal
568,3167.1846,39.1974,-125.259,124701.25,-8,Federal
569,3055.985,39.1903,-124.883,92805.66,-8,Federal
570,3158.6833,39.2027,-125.177,117606.96,-8,Federal
571,4276.3345,39.1899,-126.681,231535.16,-8,Federal
572,4180.5864,39.2002,-126.458,214696.95,-8,Federal
573,4161.591,39.2027,-126.434,212821.81,-8,Federal
574,3167.1846,39.1974,-125.259,124701.25,-8,Federal
575,1206.3347,39.206,-124.209,35963.305,-8,Federal
576,4025.454,39.208,-126.115,190218.1,-8,Federal
577,3785.9993,39.2052,-125.859,173605.28,-8,Federal
578,149.5939,39.2053,-123.928,13097.889,-8,Federal
579,3660.464,39.2016,-125.657,158745.23,-8,Federal
580,3835.6157,39.2108,-125.922,177224.84,-8,Federal
581,3993.7424,39.2105,-126.034,184601.95,-8,Federal
582,4319.1973,39.2145,-126.88,245008.95,-8,Federal
583,3024.0835,39.2048,-124.865,90975.445,-8,Federal
584,3082.6802,39.213,-124.909,94560.7,-8,Federal
585,3225.3345,39.2121,-125.158,115834.53,-8,Federal
586,1484.0001,39.2151,-124.273,41157.965,-8,Federal
587,2047.3972,39.2118,-124.355,48014.68,-8,Federal
588,3231.3228,39.2089,-124.537,63193.63,-8,Federal
589,4125.634,39.218,-126.319,203680.12,-8,Federal
590,105.9988,39.2185,-123.828,4389.1577,-8,California
591,4319.1973,39.2145,-126.88,245008.95,-8,Federal
592,3125.3936,39.229,-124.972,99667.24,-8,Federal
593,4196.9067,39.221,-126.6,223766.86,-8,Federal
594,4316.0796,39.2288,-126.942,248952.34,-8,Federal
595,3303.7458,39.2298,-125.117,112066.11,-8,Federal
596,4177.0703,39.2269,-126.553,219973.62,-8,Federal
597,3162.2852,39.2235,-125.305,128265.766,-8,Federal
598,893.8969,39.2335,-124.143,29766.266,-8,Federal
599,762.8177,39.2276,-124.111,27181.17,-8,Federal
600,4160.0664,39.2378,-126.459,212475.12,-8,Federal
601,2967.293,39.2378,-124.851,89186.88,-8,Federal
602,4019.6753,39.2304,-126.108,188208.25,-8,Federal
603,3201.2056,39.2281,-125.326,130009.19,-8,Federal
604,3088.4463,39.2438,-124.953,97823.63,-8,Federal
605,4317.0825,39.2326,-126.893,245027.11,-8,Federal
606,4295.2,39.2376,-126.818,239083.33,-8,Federal
607,452.7867,39.2401,-124.009,18284.14,-8,Federal
608,3962.5374,39.2334,-126.209,194968.11,-8,Federal
609,3993.7302,39.2518,-126.245,196296.25,-8,Federal
610,3188.1802,39.2423,-125.307,128211.195,-8,Federal
611,3101.8115,39.2348,-125.264,124606.51,-8,Federal
612,4173.0,39.2474,-126.542,217966.02,-8,Federal
613,3792.8237,39.2508,-125.796,166174.22,-8,Federal
614,4295.2,39.2376,-126.818,239083.33,-8,Federal
615,4235.4453,39.2498,-126.672,227456.48,-8,Federal
